organization_group_id,organization_group_name,petitioner_company_id,petitioner_company_name,petitioner_company_of_primary_beneficiary,beneficiary_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_record_retired_date,beneficiary_last_name,beneficiary_first_name,beneficiary_full_name,primary_beneficiary_id,primary_beneficiary_last_name,primary_beneficiary_first_name,relation,gender,date_of_birth,country_of_birth,country_of_citizenship,alien_number,date_of_last_entry_into_the_us,i94_number,i94_status,i94_valid_from,i94_exp_date,current_status,current_status_exp_date,i797_valid_from,i797_exp_date,final_niv_hl_status_valid_from,final_niv_maxout_date,i129s_exp_date,ped_petition_end_date,ead_type,ead_exp_date,ap_exp_date,ds2019_valid_from,ds2019_exp_date,re_entry_permit_exp_date,green_card_exp_date,passport_number,passport_issuing_country,passport_valid_from,passport_exp_date,visa_type,visa_issue_date,visa_exp_date,visa_priority_green_card_method,primary_visa_priority_date,primary_visa_priority_category,primary_visa_country_of_chargeability,visa_priority_note,track_filed,green_card_method,employee_id,work_email_id,current_employer,management_info_employee_id,management_info_department,management_info_dept_group,management_info_dept_number,business_unit_code,hr_info_client_billing_code,job_title,job_location_street,job_location_city,job_location_state,hire_date,management_info_manager,management_info_manager_email,management_info_second_level_manager,management_info_second_level_manager_email,management_info_partner_name,management_info_partner_email,management_info_cost_center,management_info_cost_center_number,management_info_client_billing_code,management_info_business_unit_code,management_info_job_title,management_info_job_status,management_info_job_code,management_info_job_start_date,management_info_job_end_date,management_info_work_address,management_info_job_location_city,management_info_job_location_state
,,625365123,"Charter Communications, Inc.",,627295647,Primary,7/8/2020,Active,0100-01-01,LN 290,FN 290,"LN 290, FN 290",,,,,M,10/17/1986,India,INDIA,,9/8/2016,9425407985,H-1B,9/8/2016,8/4/2023,H-1B,8/4/2023,0100-01-01,8/4/2023,0100-01-01,10/4/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,,8/17/2020,8/4/2023,AOS,0100-01-01,,India,,1,AOS,6138831,test2@email,"Charter Communications, Inc.",6138831,Charter,IT,,Product & Technology,,,,,,9/14/2020,L1Manager 290,,L2Manager 290,,HRBP 290,,,,,Product & Technology,,,,9/14/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627310140,Primary,8/14/2020,Active,0100-01-01,LN 291,FN 291,"LN 291, FN 291",,,,,M,10/18/1986,INDIA,INDIA,,12/4/2016,15806968085,H-1B,12/4/2016,12/3/2022,H-1B,12/3/2022,0100-01-01,12/3/2022,0100-01-01,12/3/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,7/24/2018,7/23/2028,,11/10/2016,10/31/2017,AOS,0100-01-01,,INDIA,,1,AOS,6143557,test1@email.com,"Charter Communications, Inc.",6143557,Charter,Business Intelligence,,Corporate,,,,,,11/2/2020,L1Manager 291,,L2Manager 291,,HRBP 291,,,,,Corporate,,,,11/2/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627353306,Primary,11/13/2020,Active,0100-01-01,LN 292,FN 292,"LN 292, FN 292",,,,,M,10/19/1986,INDIA,INDIA,,4/28/2018,99167177185,H-1B,4/28/2018,12/15/2023,H-1B,12/15/2023,0100-01-01,12/15/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,5/3/2016,5/2/2026,,5/18/2016,9/30/2018,AOS,5/15/2015,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.7.21 KAP],0,AOS,6152883,test2@email,"Charter Communications, Inc.",6152883,Charter,Engineering,,Product & Technology,,,,,,12/28/2020,L1Manager 292,,L2Manager 292,,HRBP 292,,,,,Product & Technology,,,,12/28/2020,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627358781,Primary,12/3/2020,Active,0100-01-01,LN 293,FN 293,"LN 293, FN 293",,,,,M,10/20/1986,INDIA,INDIA,123456789,1/7/2020,430119764A2,H-1B,1/7/2020,1/3/2024,H-1B,1/3/2024,0100-01-01,1/3/2024,0100-01-01,11/6/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,1/8/2014,1/7/2024,,10/26/2021,1/3/2024,AOS,0100-01-01,,INDIA,,1,AOS,6155133,test1@email.com,"Charter Communications, Inc.",6155133,Charter,IT,,Product & Technology,,,,,,4/5/2021,L1Manager 293,,L2Manager 293,,HRBP 293,,,,,Product & Technology,,,,4/5/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627360762,Primary,12/10/2020,Active,0100-01-01,LN 294,FN 294,"LN 294, FN 294",,,,,F,10/21/1986,INDIA,INDIA,,8/8/2015,70328512030,H-1B,8/8/2015,1/1/2024,H-1B,1/1/2024,0100-01-01,1/1/2024,0100-01-01,10/6/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,INDIA,,1,AOS,6156071,test2@email,"Charter Communications, Inc.",6156071,Charter,Business Intelligence,,Corporate,,,,,,2/12/2021,L1Manager 294,,L2Manager 294,,HRBP 294,,,,,Corporate,,,,2/12/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627363046,Primary,12/16/2020,Active,0100-01-01,LN 295,FN 295,"LN 295, FN 295",,,,,F,10/22/1986,INDIA,INDIA,,12/25/2019,406180684A2,H-1B,12/25/2019,11/29/2022,H-1B,11/29/2022,0100-01-01,11/29/2022,0100-01-01,11/29/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,3/6/2017,3/5/2027,,11/13/2018,0100-01-01,AOS,0100-01-01,,INDIA,,1,AOS,6155797,test1@email.com,"Charter Communications, Inc.",6155797,Charter,NTO,,Network Operations,,,,,,2/1/2021,L1Manager 295,,L2Manager 295,,HRBP 295,,,,,Network Operations,,,,2/1/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627363047,Primary,12/16/2020,Active,0100-01-01,LN 296,FN 296,"LN 296, FN 296",,,,,M,10/23/1986,INDIA,INDIA,,10/19/2019,292945822A2,H-1B,10/19/2019,10/19/2023,H-1B,10/19/2023,0100-01-01,10/19/2023,0100-01-01,9/30/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,3/16/2021,3/15/2031,,1/11/2021,10/19/2023,AOS,0100-01-01,,INDIA,,1,AOS,6155378,test2@email,"Charter Communications, Inc.",6155378,Charter,IT,,Product & Technology,,,,,,3/15/2021,L1Manager 296,,L2Manager 296,,HRBP 296,,,,,Product & Technology,,,,3/15/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627376007,Primary,2/2/2021,Active,0100-01-01,LN 297,FN 297,"LN 297, FN 297",,,,,M,10/24/1986,INDIA,INDIA,,1/1/2020,421874604A2,H-1B,1/1/2020,11/20/2023,H-1B,11/20/2023,0100-01-01,11/20/2023,0100-01-01,11/20/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,1/20/2021,1/19/2031,,12/19/2019,9/20/2022,AOS,0100-01-01,,INDIA,,1,AOS,6161248,test1@email.com,"Charter Communications, Inc.",6161248,Charter,Engineering,,Product & Technology,,,,,,3/12/2021,L1Manager 297,,L2Manager 297,,HRBP 297,,,,,Product & Technology,,2021 Conversion Project,,3/12/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627376015,Primary,2/2/2021,Active,0100-01-01,LN 298,FN 298,"LN 298, FN 298",,,,,M,10/25/1986,INDIA,INDIA,,5/23/2020,533587048A2,H-1B,5/23/2020,2/23/2024,H-1B,2/23/2024,0100-01-01,2/23/2024,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,4/3/2013,4/2/2023,H-1B,2/25/2020,12/31/2020,AOS,1/22/2021,Emp: 2nd,INDIA,I-140 for Prior ER; Approved after EE left Prior ER. ,1,AOS,6161561,test2@email,"Charter Communications, Inc.",6161561,Charter,Engineering,,Product & Technology,,,,,,3/15/2021,L1Manager 298,Kamal.Koshy@charter.com,L2Manager 298,,HRBP 298,,,,,Product & Technology,,2021 Conversion Project,,3/15/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627380375,Primary,2/12/2021,Active,0100-01-01,LN 299,FN 299,"LN 299, FN 299",,,,,M,10/26/1986,INDIA,INDIA,123456789,1/9/2020,60539572685,H1B,9/13/2017,8/29/2020,H-1B,3/3/2024,0100-01-01,3/3/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,2/9/2018,2/8/2028,,9/6/2017,8/29/2020,AOS,4/11/2017,Emp: 2nd,INDIA,Prior employer I-140 - Charter PERM in process,0,AOS,6162753,test1@email.com,"Charter Communications, Inc.",6162753,Charter,Engineering,,Product & Technology,,,,,,4/12/2021,L1Manager 299,,L2Manager 299,,HRBP 299,,,,,Product & Technology,,2021 Conversion Project,,4/12/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627388240,Primary,3/5/2021,Active,0100-01-01,LN 300,FN 300,"LN 300, FN 300",,,,,M,10/27/1986,India,India,,2/15/2018,86605711685,H-1B,2/15/2018,7/7/2023,H-1B,7/7/2023,0100-01-01,7/7/2023,2/9/2017,7/9/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,11/17/2017,11/16/2027,,3/16/2016,9/1/2018,AOS,0100-01-01,,INDIA,,1,AOS,6164781,test2@email,"Charter Communications, Inc.",6164781,Charter,IT,,Product & Technology,,Sr. Software Developer,12405 Powerscourt Dr. St. Louis MO 63131,St. Louis ,MO,6/14/2021,L1Manager 300,Shreejana.Adhikari@charter.com,L2Manager 300,,HRBP 300,,,,,Product & Technology,Sr. Software Developer,2021 Conversion Project,,6/14/2021,0100-01-01,12405 Powerscourt Dr. St. Louis MO 63131,St. Louis ,MO
,,625365123,"Charter Communications, Inc.",,627397023,Primary,3/26/2021,Active,0100-01-01,LN 301,FN 301,"LN 301, FN 301",,,,,M,10/28/1986,INDIA,INDIA,,9/14/2020,544017816A2,H1-B Active,9/14/2020,8/26/2023,H-1B,8/16/2023,0100-01-01,8/16/2023,0100-01-01,8/16/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,4/8/2017,4/7/2027,,12/9/2019,10/9/2021,AOS,0100-01-01,,INDIA,,1,AOS,6165423,test1@email.com,"Charter Communications, Inc.",6165423,Charter,Engineering,,Product & Technology,,,,,,5/3/2021,L1Manager 301,,L2Manager 301,,HRBP 301,,,,,Product & Technology,,2021 Conversion Project,,5/3/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627402443,Primary,4/8/2021,Active,0100-01-01,LN 302,FN 302,"LN 302, FN 302",,,,,F,10/29/1986,INDIA,INDIA,,2/15/2019,73563033656,H-1B,2/15/2019,10/28/2023,H-1B,10/28/2023,0100-01-01,10/28/2023,0100-01-01,10/28/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,4/2/2013,4/1/2023,,9/5/2017,8/31/2020,AOS,0100-01-01,,INDIA,,1,AOS,6171570,test2@email,"Charter Communications, Inc.",6171570,Charter,Business Intelligence,,Corporate,,,,,,5/28/2021,L1Manager 302,,L2Manager 302,,HRBP 302,,,,,Corporate,,,,5/28/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627410842,Primary,4/30/2021,Active,0100-01-01,LN 303,FN 303,"LN 303, FN 303",,,,,M,10/30/1986,INDIA,INDIA,,4/11/2021,588580053A2,H-1B,4/11/2021,6/13/2024,H-1B,6/13/2024,0100-01-01,6/13/2024,0100-01-01,4/1/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,5/1/2018,4/30/2028,,3/26/2021,9/11/2023,AOS,0100-01-01,,INDIA,,1,AOS,6169977,test1@email.com,"Charter Communications, Inc.",6169977,Charter,IT,,Product & Technology,,,,,,5/30/2017,L1Manager 303,,L2Manager 303,,HRBP 303,,,,,Product & Technology,,2021 Conversion Project,,5/30/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627412919,Primary,5/5/2021,Active,0100-01-01,LN 304,FN 304,"LN 304, FN 304",,,,,M,10/31/1986,India,India,,1/12/2021,568125178A2,H-1B,1/12/2021,1/10/2024,H-1B,1/10/2024,0100-01-01,1/10/2024,10/1/2017,1/10/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,6/30/2020,6/29/2030,,4/1/2019,12/31/2021,AOS,0100-01-01,,India,,1,AOS,6170745,test2@email,"Charter Communications, Inc.",6170745,Charter,Business Intelligence,,Corporate,,,,,,6/21/2021,L1Manager 304,,L2Manager 304,,HRBP 304,,,,,Corporate,,,,6/21/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627413667,Primary,5/7/2021,Active,0100-01-01,LN 305,FN 305,"LN 305, FN 305",,,,,M,11/1/1986,India,India,123456789,11/3/2019,318458517A2,H-1B,11/3/2019,6/13/2024,H-1B,6/13/2024,0100-01-01,6/13/2024,0100-01-01,4/4/4000,0100-01-01,2/13/2024,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,9/2/2020,9/1/2030,,5/1/2019,2/13/2021,AOS,10/1/2019,Emp: 3rd,India,I-140 w/prior ER [10.6.21 KAP],0,AOS,6171277,test1@email.com,"Charter Communications, Inc.",6171277,Charter,IT,,Product & Technology,,,,,,0100-01-01,L1Manager 305,,L2Manager 305,,HRBP 305,,,,,Product & Technology,,,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627413668,Primary,5/7/2021,Active,0100-01-01,LN 306,FN 306,"LN 306, FN 306",,,,,M,11/2/1986,India,India,,6/29/2020,535486519A2,H-1B,6/29/2020,1/29/2024,H-1B,1/29/2024,0100-01-01,1/29/2024,10/1/2017,1/29/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,11/28/2018,11/27/2028,,3/12/2020,12/31/2022,AOS,0100-01-01,,India,,1,AOS,6171425,test2@email,"Charter Communications, Inc.",6171425,Charter,IT,,Product & Technology,,,,,,6/28/2021,L1Manager 306,,L2Manager 306,,HRBP 306,,,,,Product & Technology,,2021 Conversion Project,,6/28/2021,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627419991,Primary,5/23/2021,Active,0100-01-01,LN 307,FN 307,"LN 307, FN 307",,,,,M,11/3/1986,India,India,,2/14/2021,574736196A2,H-1B,2/14/2021,6/24/2024,H-1B,6/24/2024,0100-01-01,6/24/2024,0100-01-01,2/7/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,2/24/2012,2/23/2022,,1/24/2020,9/19/2021,AOS,0100-01-01,,India,,1,AOS,6172326,test1@email.com,"Charter Communications, Inc.",6172326,Charter,IT,,Product & Technology,,,,,,0100-01-01,L1Manager 307,,L2Manager 307,,HRBP 307,,,,,Product & Technology,,2021 Conversion Project,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627423639,Primary,6/2/2021,Active,0100-01-01,LN 308,FN 308,"LN 308, FN 308",,,,,M,11/4/1986,INDIA,INDIA,123456789,12/21/2009,69646171021,H-1B,12/21/2009,7/6/2024,H-1B,7/6/2024,0100-01-01,7/6/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,7/21/2017,7/20/2027,,11/6/2009,8/29/2010,AOS,3/24/2015,Emp: 3rd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6173786,test2@email,"Charter Communications, Inc.",6173786,Charter,CBO,,Network Operations,,,,,,0100-01-01,L1Manager 308,,L2Manager 308,,HRBP 308,,,,,Network Operations,,,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627427652,Primary,6/12/2021,Active,0100-01-01,LN 309,FN 309,"LN 309, FN 309",,,,,F,11/5/1986,INDIA,INDIA,,9/11/2021,661766647A2,H-1B,9/11/2021,7/27/2024,H-1B,7/27/2024,0100-01-01,7/27/2024,1/25/2017,11/2/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,12/11/2020,12/10/2030,H-1B,4/26/2021,6/30/2023,AOS,0100-01-01,,India,,1,AOS,6184477,test1@email.com,"Charter Communications, Inc.",6184477,Charter,IT,,Product & Technology,,,,,,0100-01-01,L1Manager 309,,L2Manager 309,,HRBP 309,,,,,Product & Technology,,,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627431484,Primary,6/23/2021,Active,0100-01-01,LN 310,FN 310,"LN 310, FN 310",,,,,M,11/6/1986,INDIA,India,,3/1/2020,514379728A2,H-1B,3/1/2020,11/12/2023,H-1B,11/12/2023,0100-01-01,11/12/2023,0100-01-01,11/12/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,5/13/2014,5/12/2024,,2/19/2020,6/4/2020,AOS,0100-01-01,,INDIA,,1,AOS,6176729,test2@email,"Charter Communications, Inc.",6176729,Charter,IT,,Product & Technology,,,,,,0100-01-01,L1Manager 310,,L2Manager 310,,HRBP 310,,,,,Product & Technology,,2021 Conversion Project,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627434256,Primary,6/30/2021,Active,0100-01-01,LN 311,FN 311,"LN 311, FN 311",,,,,M,11/7/1986,INDIA,India,,11/9/2020,552976766A2,H-1B,11/9/2020,7/27/2024,H-1B,7/27/2024,0100-01-01,7/27/2024,10/1/2018,9/30/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,9/2/2021,8/2/2031,,11/22/2019,12/31/2020,AOS,0100-01-01,,INDIA,,1,AOS,6177391,test1@email.com,"Charter Communications, Inc.",6177391,Charter,Product,,Product & Technology,,,,,,0100-01-01,L1Manager 311,,L2Manager 311,,HRBP 311,,,,,Product & Technology,,2021 Conversion Project,,0100-01-01,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,627455121,Primary,8/27/2021,Active,0100-01-01,LN 312,FN 312,"LN 312, FN 312",,,,,M,11/8/1986,INDIA,INDIA,,1/20/2019,69282588056,H1B,1/20/2019,9/23/2024,H-1B,9/23/2024,0100-01-01,9/23/2024,0100-01-01,11/5/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,7/26/2012,7/25/2022,,1/4/2019,12/31/2020,AOS,0100-01-01,,INDIA,,1,AOS,6183650,test2@email,"Charter Communications, Inc.",6183650,Charter,IT,,Product & Technology,,,"Charlotte, NC",,,0100-01-01,L1Manager 312,Gary.Johnson@charter.com,L2Manager 312,,HRBP 312,,,,,Product & Technology,,2021 Conversion Project,,0100-01-01,0100-01-01,"Charlotte, NC",,
,,625365123,"Charter Communications, Inc.",,627462063,Primary,9/16/2021,Active,0100-01-01,LN 313,FN 313,"LN 313, FN 313",,,,,M,11/9/1986,INDIA,INDIA,,8/21/2017,56756721185,H-1B,8/21/2017,10/19/2024,H-1B,10/19/2024,0100-01-01,10/19/2024,0100-01-01,9/30/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,2/19/2014,2/18/2024,,10/1/2020,9/30/2023,AOS,0100-01-01,,INDIA,,1,AOS,6181335,test1@email.com,"Charter Communications, Inc.",6181335,Charter,IT,,Product & Technology,,Senior Application Developer,"12405 Powerscourt Drive, St. Louis, MO 63131",St. Louis,MO,0100-01-01,L1Manager 313,ravi.mehrotra@charter.com,L2Manager 313,,HRBP 313,,C05-170-7100-848,,,Product & Technology,Senior Application Developer,,,0100-01-01,0100-01-01,"12405 Powerscourt Drive, St. Louis, MO 63131",St. Louis,MO
,,625365123,"Charter Communications, Inc.",,627510628,Primary,2/2/2022,Active,0100-01-01,LN 314,FN 314,"LN 314, FN 314",,,,,M,11/10/1986,INDIA,INDIA,,1/16/2017,21184021085,F1,1/16/2017,7/17/2023,H-1B,7/7/2023,0100-01-01,7/7/2023,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,11/19/2013,11/18/2023,,,,AOS,0100-01-01,,INDIA,,1,AOS,NEED,test2@email,"Charter Communications, Inc.",NEED,CHARTER,,,Corporate,,,"Greenwood Village, CO",Greenwood Village,CO,0100-01-01,L1Manager 314,,L2Manager 314,,HRBP 314,,,,,Corporate,,,,0100-01-01,0100-01-01,"Greenwood Village, CO",Greenwood Village,CO
,,625365123,"Charter Communications, Inc.",,627510634,Primary,2/2/2022,Active,0100-01-01,LN 315,FN 315,"LN 315, FN 315",,,,,M,11/11/1986,INDIA,INDIA,,6/28/2021,621181487A2,H1B,6/28/2021,1/3/2024,H-1B,1/3/2024,0100-01-01,0100-01-01,0100-01-01,9/30/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,1/29/2013,1/28/2023,,4/5/2021,4/1/2023,AOS,0100-01-01,,INDIA,,1,AOS,NEED,test1@email.com,"Charter Communications, Inc.",NEED,CHARTER,,,Corporate,,Sr. Business Analyst,"Greenwood Village, CO",Greenwood Village,CO,0100-01-01,L1Manager 315,,L2Manager 315,,HRBP 315,,,,,Corporate,Sr. Business Analyst,,,0100-01-01,0100-01-01,"Greenwood Village, CO",Greenwood Village,CO
,,625365123,"Charter Communications, Inc.",,627512912,Primary,2/8/2022,Active,0100-01-01,LN 316,FN 316,"LN 316, FN 316",,,,,M,11/12/1986,INDIA,INDIA,,1/19/2020,450118470A2,H1B,1/19/2020,9/15/2022,H-1B,8/15/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,8/26/2013,8/25/2023,,1/13/2020,8/15/2022,,0100-01-01,,INDIA,,1,,NEED,test2@email,"Charter Communications, Inc.",NEED,CHARTER,Business Intelligence,,Corporate,,,"Maryland Heights, MO",Maryland Heights,MO,0100-01-01,L1Manager 316,,L2Manager 316,,HRBP 316,,,,,Corporate,,,,0100-01-01,0100-01-01,"Maryland Heights, MO",Maryland Heights,MO
,,625365123,"Charter Communications, Inc.",,627513743,Primary,2/9/2022,Active,0100-01-01,LN 317,FN 317,"LN 317, FN 317",,,,,M,11/13/1986,INDIA,INDIA,,8/21/2019,189443138A2,F1,8/21/2019,0100-01-01,H-1B,9/30/2024,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,4/7/2017,4/6/2027,,,,,0100-01-01,,INDIA,,1,,NEED,test1@email.com,"Charter Communications, Inc.",NEED,CHARTER,CBO,,Network Operations,,Network Engineer II,"Lawrence Township, NJ",South Lawrence Township,NJ,0100-01-01,L1Manager 317,,L2Manager 317,,HRBP 317,,,,,Network Operations,Network Engineer II,,,0100-01-01,0100-01-01,"Lawrence Township, NJ",South Lawrence Township,NJ
,,625365123,"Charter Communications, Inc.",,627514236,Primary,2/10/2022,Active,0100-01-01,LN 318,FN 318,"LN 318, FN 318",,,,,Unknown,11/14/1986,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,0100-01-01,,,,1,,NEED,test2@email,"Charter Communications, Inc.",NEED,CHARTER,Business Intelligence,,Corporate,,BI Architect II,,Maryland Heights,MO,0100-01-01,L1Manager 318,,L2Manager 318,,HRBP 318,,,,,Corporate,BI Architect II,,,0100-01-01,0100-01-01,,Maryland Heights,MO
,,625365123,"Charter Communications, Inc.",,627500138,Primary,1/5/2022,Retired,2/5/2022,LN 351,FN 351,"LN 351, FN 351",,,,,Unknown,0100-01-01,,,,,,,,,H-1B,8/17/2022,0100-01-01,8/17/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,1,AOS,NEED,test1@email.com,"Charter Communications, Inc.",NEED,Charter,CBO,,Network Operations,,Network Engineer II,"6175 S. Willow Drive, Greenwood Village, CO, 80111",Greenwood Village,CO,0100-01-01,L1Manager 319,hiral.bhatt@charter.com,L2Manager 319,,HRBP 319,,3045000549,,,Network Operations,Network Engineer II,,,0100-01-01,0100-01-01,"6175 S. Willow Drive, Greenwood Village, CO, 80111",Greenwood Village,CO
,,625365123,"Charter Communications, Inc.",,627505331,Primary,1/19/2022,Retired,1/27/2022,LN 352,FN 352,"LN 352, FN 352",,,,,Unknown,0100-01-01,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,0100-01-01,,,,1,,NEED,test2@email,"Charter Communications, Inc.",NEED,CHARTER,Business Intelligence,,Corporate ,,BI Architect I,,Maryland Heights,MO,0100-01-01,L1Manager 320,,L2Manager 320,,HRBP 320,,,,,Corporate ,BI Architect I,,,0100-01-01,0100-01-01,,Maryland Heights,MO
,,625365123,"Charter Communications, Inc.",,627507975,Primary,1/26/2022,Retired,2/8/2022,LN 353,FN 353,"LN 353, FN 353",,,,,M,7/2/1985,India,INDIA,A123456789,9/6/2021,85161042130,H1-B,9/6/2021,9/15/2024,H-1B,9/5/2024,0100-01-01,0100-01-01,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,5/11/2015,5/10/2025,,12/10/2015,9/5/2018,AOS,5/15/2013,Emp: 2nd,India,"I-140 approved w/ prior employer, Echostar [MPP]",0,AOS,NEED,test1@email.com,"Charter Communications, Inc.",NEED,CHARTER,Engineering,,Product & Technology,,Principal Software Engineer,"Englewood, CO",Englewood,CO,0100-01-01,L1Manager 321,,L2Manager 321,,HRBP 321,,,,,Product & Technology,Principal Software Engineer,,,0100-01-01,0100-01-01,"Englewood, CO",Englewood,CO
